"","ccaa","cpro","cmun","secc","CUMUN","CUSEC","Indice"
"27898",6,39,52,4,39052,3905202004,-1.20385939046401
"27899",6,39,52,5,39052,3905202005,-0.610519163819917
"27900",6,39,52,6,39052,3905202006,-2.51970473758027
"27901",6,39,52,7,39052,3905202007,-1.14639252121073
"27902",6,39,53,1,39053,3905301001,2.49261760570128
"27903",6,39,54,1,39054,3905401001,-0.486611071300001
"27904",6,39,54,2,39054,3905401002,-1.39910695272704
"27905",6,39,54,3,39054,3905401003,-0.889980611734114
"27906",6,39,55,1,39055,3905501001,-0.365338735835585
"27907",6,39,56,1,39056,3905601001,0.363184823296034
"27908",6,39,56,2,39056,3905601002,-0.766173417045037
"27909",6,39,57,1,39057,3905701001,0.25199312120367
"27910",6,39,57,2,39057,3905701002,0.372735144527744
"27911",6,39,58,1,39058,3905801001,0.303973394330898
"27912",6,39,59,1,39059,3905901001,0.298420044485297
"27913",6,39,59,2,39059,3905901002,0.755208897445888
"27914",6,39,59,3,39059,3905901003,0.635971975348094
"27915",6,39,59,4,39059,3905901004,1.64333525723582
"27916",6,39,59,5,39059,3905901005,-0.247939320610571
"27917",6,39,59,1,39059,3905902001,0.25467242755095
"27918",6,39,59,2,39059,3905902002,-0.331765330613658
"27919",6,39,59,3,39059,3905902003,1.61570302889129
"27920",6,39,59,4,39059,3905902004,1.18475477931124
"27921",6,39,59,5,39059,3905902005,0.445683376479071
"27922",6,39,60,1,39060,3906001001,-0.171410942430972
"27923",6,39,60,2,39060,3906001002,-0.798194232706091
"27924",6,39,60,1,39060,3906002001,-0.849382853277198
"27925",6,39,60,2,39060,3906002002,-0.885768424689653
"27926",6,39,60,3,39060,3906002003,-0.418910023754433
"27927",6,39,61,1,39061,3906101001,-1.11051802758427
"27928",6,39,61,2,39061,3906101002,0.893003465878755
"27929",6,39,61,3,39061,3906101003,-0.104329947967208
"27930",6,39,62,1,39062,3906201001,-0.232544040639787
"27931",6,39,62,2,39062,3906201002,-0.456999678533708
"27932",6,39,63,1,39063,3906301001,1.67805409220662
"27933",6,39,64,1,39064,3906401001,-0.0553081809375503
"27934",6,39,65,1,39065,3906501001,1.71048207134733
