"","ccaa","cpro","cmun","secc","CUMUN","CUSEC","Indice"
"28062",6,39,75,11,39075,3907507011,2.80178275318249
"28063",6,39,75,12,39075,3907507012,-2.24540332090424
"28064",6,39,75,13,39075,3907507013,0.00881113335606232
"28065",6,39,75,14,39075,3907507014,2.65308817615696
"28066",6,39,75,15,39075,3907507015,0.669260345579034
"28067",6,39,75,16,39075,3907507016,1.37730968755321
"28068",6,39,75,17,39075,3907507017,-3.23330052025019
"28069",6,39,75,18,39075,3907507018,4.83692155120535
"28070",6,39,75,19,39075,3907507019,-1.89908482183454
"28071",6,39,75,20,39075,3907507020,-0.808213965896564
"28072",6,39,75,21,39075,3907507021,-0.496068584339101
"28073",6,39,75,22,39075,3907507022,-1.28801634370427
"28074",6,39,75,23,39075,3907507023,-1.70330848201188
"28075",6,39,75,1,39075,3907508001,-1.70839196745821
"28076",6,39,75,2,39075,3907508002,0.388577386355361
"28077",6,39,75,3,39075,3907508003,-1.65944411434551
"28078",6,39,75,4,39075,3907508004,0.540554731609004
"28079",6,39,75,5,39075,3907508005,0.915092757503498
"28080",6,39,75,6,39075,3907508006,0.871320826138365
"28081",6,39,75,7,39075,3907508007,-1.12266604321302
"28082",6,39,75,8,39075,3907508008,0.5921553803241
"28083",6,39,75,9,39075,3907508009,0.493608085538182
"28084",6,39,75,10,39075,3907508010,0.663740907679483
"28085",6,39,75,11,39075,3907508011,1.94192867163593
"28086",6,39,75,12,39075,3907508012,0.652474546968326
"28087",6,39,75,13,39075,3907508013,1.23289540882326
"28088",6,39,75,14,39075,3907508014,1.73579481616717
"28089",6,39,75,15,39075,3907508015,0.732485904171318
"28090",6,39,75,16,39075,3907508016,-1.74852854368762
"28091",6,39,75,17,39075,3907508017,-0.0286174018458848
"28092",6,39,75,18,39075,3907508018,1.03785097336612
"28093",6,39,75,19,39075,3907508019,-2.7932735142079
"28094",6,39,75,20,39075,3907508020,-0.362294051400831
"28095",6,39,75,21,39075,3907508021,-1.32940380416914
"28096",6,39,75,22,39075,3907508022,-2.99448908332773
"28097",6,39,75,23,39075,3907508023,-2.51531775717344
"28098",6,39,75,24,39075,3907508024,-0.788631506776419
"28099",6,39,75,25,39075,3907508025,-1.06896926565574
"28100",6,39,75,26,39075,3907508026,0.270382550507827
"28101",6,39,75,27,39075,3907508027,-2.72317474455002
"28102",6,39,75,28,39075,3907508028,-1.5627733420158
"28103",6,39,76,1,39076,3907601001,0.847111094406477
"28104",6,39,76,2,39076,3907601002,0.563491306946736
"28105",6,39,77,1,39077,3907701001,-1.30152250297326
"28106",6,39,78,1,39078,3907801001,-0.716256612456679
"28107",6,39,79,1,39079,3907901001,3.91015418277482
"28108",6,39,79,2,39079,3907901002,0.493592874891463
"28109",6,39,79,3,39079,3907901003,0.166431611945781
"28110",6,39,79,4,39079,3907901004,1.57691967498183
"28111",6,39,79,1,39079,3907902001,0.720884680229988
"28112",6,39,79,2,39079,3907902002,0.759609049627136
"28113",6,39,79,3,39079,3907902003,0.725023478120464
"28114",6,39,80,1,39080,3908001001,0.136620460722104
"28115",6,39,80,2,39080,3908001002,-0.277580186853534
"28116",6,39,80,3,39080,3908001003,2.28095933603958
"28117",6,39,80,4,39080,3908001004,0.296189534776212
"28118",6,39,81,1,39081,3908101001,-0.449279596280212
"28119",6,39,82,1,39082,3908201001,0.00456840598145239
"28120",6,39,83,1,39083,3908301001,-0.727065876759653
"28121",6,39,84,1,39084,3908401001,0.0284797231306931
"28122",6,39,85,1,39085,3908501001,0.551037344585309
"28123",6,39,85,2,39085,3908501002,-1.38054329935001
"28124",6,39,85,3,39085,3908501003,-0.0221128478577886
"28125",6,39,85,1,39085,3908502001,-1.00503822549779
"28126",6,39,85,2,39085,3908502002,0.922275047336026
"28127",6,39,86,1,39086,3908601001,0.110669651487008
"28128",6,39,87,1,39087,3908701001,0.505663280432014
"28129",6,39,87,2,39087,3908701002,-0.0262603861713962
"28130",6,39,87,3,39087,3908701003,0.0551487573650674
"28131",6,39,87,4,39087,3908701004,-1.83914105542755
"28132",6,39,87,5,39087,3908701005,0.309756879916299
"28133",6,39,87,6,39087,3908701006,0.7752194782781
"28134",6,39,87,7,39087,3908701007,-1.3306266750868
"28135",6,39,87,8,39087,3908701008,-0.585217691446606
"28136",6,39,87,9,39087,3908701009,-0.0699868485819941
"28137",6,39,87,10,39087,3908701010,1.83345453163055
"28138",6,39,87,11,39087,3908701011,-2.70329836515591
"28139",6,39,87,12,39087,3908701012,1.66362543206065
"28140",6,39,87,13,39087,3908701013,-0.428385435218852
"28141",6,39,87,14,39087,3908701014,0.611662654218702
"28142",6,39,87,1,39087,3908702001,0.883318864468361
"28143",6,39,87,2,39087,3908702002,2.41914483460746
"28144",6,39,87,3,39087,3908702003,-1.52525121746563
"28145",6,39,87,4,39087,3908702004,6.96467383432709
"28146",6,39,87,5,39087,3908702005,-0.630057474798911
"28147",6,39,87,6,39087,3908702006,2.69133604235995
"28148",6,39,87,7,39087,3908702007,-0.326771041451948
"28149",6,39,87,8,39087,3908702008,1.43708314803174
"28150",6,39,87,9,39087,3908702009,0.267314666500769
"28151",6,39,87,1,39087,3908703001,0.638985961314104
"28152",6,39,87,2,39087,3908703002,0.19809222182745
"28153",6,39,87,3,39087,3908703003,0.367649120140549
"28154",6,39,87,4,39087,3908703004,0.804976478479545
"28155",6,39,87,5,39087,3908703005,1.76425028008514
"28156",6,39,87,6,39087,3908703006,5.35993739323908
"28157",6,39,87,7,39087,3908703007,4.15126943791063
"28158",6,39,87,8,39087,3908703008,2.66411254446623
"28159",6,39,87,9,39087,3908703009,-1.80550749687991
"28160",6,39,87,10,39087,3908703010,1.63039552072081
"28161",6,39,87,11,39087,3908703011,2.9265014471661
"28162",6,39,87,12,39087,3908703012,1.22210591574111
"28163",6,39,87,1,39087,3908704001,-0.110525609076985
"28164",6,39,87,2,39087,3908704002,0.256745590938685
"28165",6,39,87,3,39087,3908704003,0.723852852332192
"28166",6,39,87,4,39087,3908704004,-0.0278125140922714
"28167",6,39,87,5,39087,3908704005,-0.0811524061723412
"28168",6,39,87,6,39087,3908704006,-0.435434942544436
"28169",6,39,87,7,39087,3908704007,-1.96759288918991
"28170",6,39,87,8,39087,3908704008,-0.780225830950924
"28171",6,39,87,9,39087,3908704009,0.895867849099938
"28172",6,39,87,1,39087,3908705001,-0.131800881918013
"28173",6,39,87,2,39087,3908705002,1.9532273708364
"28174",6,39,87,3,39087,3908705003,-0.216244865910641
"28175",6,39,88,1,39088,3908801001,2.51933035950315
"28176",6,39,89,1,39089,3908901001,0.540162869135657
"28177",6,39,90,1,39090,3909001001,0.183965956336219
"28178",6,39,91,1,39091,3909101001,-0.688449262753059
"28179",6,39,91,2,39091,3909101002,-0.694248587553801
"28180",6,39,91,3,39091,3909101003,2.21347189848096
"28181",6,39,92,1,39092,3909201001,1.66015920115941
"28182",6,39,93,1,39093,3909301001,1.19650915453739
"28183",6,39,94,1,39094,3909401001,-1.45954347457674
"28184",6,39,95,1,39095,3909501001,0.558707383312633
"28185",6,39,95,2,39095,3909501002,1.16307036757281
"28186",6,39,96,1,39096,3909601001,-0.425114082805617
"28187",6,39,97,1,39097,3909701001,-0.978741245806107
"28188",6,39,98,1,39098,3909801001,-0.191359460609368
"28189",6,39,99,1,39099,3909901001,0.30738105445044
"28190",6,39,99,2,39099,3909901002,-0.428443000953795
"28191",6,39,100,1,39100,3910001001,0.840564193833041
"28192",6,39,101,1,39101,3910101001,-0.639081093358589
"28193",6,39,102,1,39102,3910201001,-0.399118216120088
"28194",6,39,102,2,39102,3910201002,-0.992105795033404
